@relation cscsp

@attribute close numeric
@attribute hour numeric
@attribute consecutivedowns {BUCKET0,BUCKET1,BUCKET2,BUCKET3,BUCKET4,BUCKET5,BUCKET6,BUCKET7,BUCKET8,BUCKET9,BUCKET10,BUCKET11,BUCKET12,BUCKET13}
249.43, 11.0, BUCKET1, BUCKET6, BUCKET4, BUCKET9, BUCKET2, BUCKET8, BUCKET4, BUCKET5, BUCKET5, BUCKET8, BUCKET6, BUCKET6, BUCKET5, BUCKET3, BUCKET4, No
248.97, 11.0, BUCKET1, BUCKET5, BUCKET4, BUCKET9, BUCKET2, BUCKET6, BUCKET4, BUCKET5, BUCKET5, BUCKET8, BUCKET5, BUCKET3, BUCKET3, BUCKET3, BUCKET4, No
248.56, 11.0, BUCKET1, BUCKET5, BUCKET4, BUCKET10, BUCKET2, BUCKET5, BUCKET3, BUCKET4, BUCKET5, BUCKET9, BUCKET4, BUCKET9, BUCKET4, BUCKET2, BUCKET4, No
246.56, 11.0, BUCKET5, BUCKET4, BUCKET2, BUCKET11, BUCKET2, BUCKET3, BUCKET2, BUCKET2, BUCKET5, BUCKET8, BUCKET1, BUCKET11, BUCKET3, BUCKET2, BUCKET4, No
248.0, 10.0, BUCKET4, BUCKET5, BUCKET3, BUCKET10, BUCKET2, BUCKET4, BUCKET1, BUCKET3, BUCKET8, BUCKET8, BUCKET1, BUCKET11, BUCKET3, BUCKET2, BUCKET5, No
250.35, 10.0, BUCKET3, BUCKET6, BUCKET4, BUCKET10, BUCKET3, BUCKET5, BUCKET3, BUCKET4, BUCKET9, BUCKET8, BUCKET2, BUCKET11, BUCKET5, BUCKET3, BUCKET6, No
251.06, 10.0, BUCKET2, BUCKET7, BUCKET5, BUCKET9, BUCKET3, BUCKET6, BUCKET3, BUCKET4, BUCKET9, BUCKET8, BUCKET5, BUCKET5, BUCKET3, BUCKET3, BUCKET8, No
252.11, 10.0, BUCKET1, BUCKET8, BUCKET6, BUCKET9, BUCKET4, BUCKET7, BUCKET4, BUCKET6, BUCKET9, BUCKET8, BUCKET6, BUCKET4, BUCKET3, BUCKET3, BUCKET8, No
251.19, 9.0, BUCKET2, BUCKET7, BUCKET5, BUCKET10, BUCKET4, BUCKET6, BUCKET3, BUCKET4, BUCKET9, BUCKET8, BUCKET5, BUCKET8, BUCKET3, BUCKET3, BUCKET8, No
251.28, 9.0, BUCKET1, BUCKET7, BUCKET5, BUCKET10, BUCKET4, BUCKET7, BUCKET3, BUCKET5, BUCKET9, BUCKET8, BUCKET5, BUCKET6, BUCKET4, BUCKET3, BUCKET8, No
251.01, 9.0, BUCKET2, BUCKET7, BUCKET5, BUCKET10, BUCKET4, BUCKET6, BUCKET3, BUCKET4, BUCKET9, BUCKET8, BUCKET5, BUCKET8, BUCKET3, BUCKET3, BUCKET8, No
251.85, 9.0, BUCKET1, BUCKET8, BUCKET6, BUCKET10, BUCKET5, BUCKET5, BUCKET4, BUCKET5, BUCKET9, BUCKET8, BUCKET4, BUCKET8, BUCKET4, BUCKET3, BUCKET9, No
251.31, 8.0, BUCKET1, BUCKET7, BUCKET5, BUCKET10, BUCKET5, BUCKET4, BUCKET3, BUCKET4, BUCKET9, BUCKET8, BUCKET3, BUCKET11, BUCKET3, BUCKET3, BUCKET9, No
249.78, 8.0, BUCKET2, BUCKET6, BUCKET4, BUCKET11, BUCKET4, BUCKET4, BUCKET1, BUCKET3, BUCKET9, BUCKET8, BUCKET2, BUCKET12, BUCKET2, BUCKET3, BUCKET9, No
252.5, 8.0, BUCKET1, BUCKET8, BUCKET6, BUCKET10, BUCKET5, BUCKET5, BUCKET2, BUCKET4, BUCKET9, BUCKET8, BUCKET4, BUCKET8, BUCKET3, BUCKET4, BUCKET9, No
252.45, 8.0, BUCKET2, BUCKET8, BUCKET6, BUCKET10, BUCKET5, BUCKET6, BUCKET2, BUCKET4, BUCKET9, BUCKET8, BUCKET5, BUCKET9, BUCKET5, BUCKET5, BUCKET9, No
254.95, 7.0, BUCKET1, BUCKET10, BUCKET7, BUCKET5, BUCKET6, BUCKET7, BUCKET5, BUCKET7, BUCKET9, BUCKET8, BUCKET8, BUCKET11, BUCKET6, BUCKET5, BUCKET10, No
254.5, 7.0, BUCKET1, BUCKET10, BUCKET7, BUCKET5, BUCKET6, BUCKET5, BUCKET4, BUCKET7, BUCKET9, BUCKET8, BUCKET8, BUCKET7, BUCKET5, BUCKET5, BUCKET9, No
254.36, 7.0, BUCKET1, BUCKET10, BUCKET7, BUCKET5, BUCKET6, BUCKET4, BUCKET4, BUCKET6, BUCKET9, BUCKET8, BUCKET7, BUCKET6, BUCKET3, BUCKET5, BUCKET10, No
253.0, 7.0, BUCKET4, BUCKET9, BUCKET6, BUCKET6, BUCKET6, BUCKET5, BUCKET3, BUCKET5, BUCKET9, BUCKET8, BUCKET6, BUCKET9, BUCKET4, BUCKET6, BUCKET10, No
253.26, 6.0, BUCKET3, BUCKET9, BUCKET6, BUCKET5, BUCKET6, BUCKET6, BUCKET4, BUCKET5, BUCKET9, BUCKET8, BUCKET7, BUCKET9, BUCKET4, BUCKET7, BUCKET10, No
254.8, 6.0, BUCKET2, BUCKET11, BUCKET7, BUCKET4, BUCKET6, BUCKET7, BUCKET5, BUCKET7, BUCKET9, BUCKET8, BUCKET10, BUCKET10, BUCKET6, BUCKET7, BUCKET10, No
256.99, 6.0, BUCKET1, BUCKET13, BUCKET8, BUCKET3, BUCKET7, BUCKET9, BUCKET6, BUCKET9, BUCKET9, BUCKET8, BUCKET12, BUCKET11, BUCKET7, BUCKET8, BUCKET10, No
253.8, 6.0, BUCKET1, BUCKET11, BUCKET8, BUCKET4, BUCKET7, BUCKET8, BUCKET6, BUCKET8, BUCKET9, BUCKET8, BUCKET10, BUCKET10, BUCKET6, BUCKET8, BUCKET9, No
253.3, 5.0, BUCKET1, BUCKET11, BUCKET8, BUCKET4, BUCKET6, BUCKET7, BUCKET6, BUCKET8, BUCKET9, BUCKET8, BUCKET9, BUCKET9, BUCKET6, BUCKET8, BUCKET9, No
251.95, 5.0, BUCKET2, BUCKET10, BUCKET7, BUCKET4, BUCKET6, BUCKET7, BUCKET5, BUCKET7, BUCKET9, BUCKET8, BUCKET8, BUCKET9, BUCKET6, BUCKET8, BUCKET9, No
253.13, 5.0, BUCKET1, BUCKET12, BUCKET8, BUCKET4, BUCKET7, BUCKET9, BUCKET6, BUCKET9, BUCKET9, BUCKET8, BUCKET10, BUCKET12, BUCKET6, BUCKET8, BUCKET9, No
251.5, 5.0, BUCKET2, BUCKET10, BUCKET8, BUCKET4, BUCKET6, BUCKET8, BUCKET6, BUCKET8, BUCKET7, BUCKET7, BUCKET8, BUCKET8, BUCKET5, BUCKET8, BUCKET9, No
251.85, 4.0, BUCKET1, BUCKET11, BUCKET8, BUCKET4, BUCKET6, BUCKET9, BUCKET7, BUCKET9, BUCKET7, BUCKET7, BUCKET9, BUCKET5, BUCKET6, BUCKET8, BUCKET9, No
251.0, 4.0, BUCKET1, BUCKET10, BUCKET8, BUCKET4, BUCKET5, BUCKET8, BUCKET6, BUCKET8, BUCKET7, BUCKET8, BUCKET9, BUCKET9, BUCKET6, BUCKET7, BUCKET9, No
250.8, 4.0, BUCKET2, BUCKET10, BUCKET8, BUCKET4, BUCKET6, BUCKET9, BUCKET6, BUCKET8, BUCKET7, BUCKET7, BUCKET10, BUCKET8, BUCKET6, BUCKET7, BUCKET9, No
251.5, 4.0, BUCKET1, BUCKET11, BUCKET8, BUCKET4, BUCKET6, BUCKET12, BUCKET6, BUCKET9, BUCKET7, BUCKET7, BUCKET11, BUCKET10, BUCKET7, BUCKET7, BUCKET9, No
250.0, 3.0, BUCKET1, BUCKET9, BUCKET7, BUCKET4, BUCKET6, BUCKET12, BUCKET7, BUCKET9, BUCKET7, BUCKET7, BUCKET10, BUCKET9, BUCKET7, BUCKET7, BUCKET9, No
249.45, 3.0, BUCKET1, BUCKET9, BUCKET6, BUCKET5, BUCKET5, BUCKET11, BUCKET6, BUCKET8, BUCKET7, BUCKET7, BUCKET10, BUCKET9, BUCKET6, BUCKET6, BUCKET8, No
249.25, 3.0, BUCKET1, BUCKET8, BUCKET6, BUCKET5, BUCKET5, BUCKET10, BUCKET6, BUCKET8, BUCKET7, BUCKET7, BUCKET10, BUCKET9, BUCKET7, BUCKET6, BUCKET8, No
248.7, 3.0, BUCKET2, BUCKET8, BUCKET6, BUCKET7, BUCKET4, BUCKET9, BUCKET6, BUCKET7, BUCKET7, BUCKET7, BUCKET9, BUCKET6, BUCKET7, BUCKET6, BUCKET8, Buy
248.84, 2.0, BUCKET1, BUCKET8, BUCKET6, BUCKET7, BUCKET5, BUCKET9, BUCKET5, BUCKET7, BUCKET8, BUCKET7, BUCKET9, BUCKET8, BUCKET6, BUCKET5, BUCKET8, Buy
248.48, 2.0, BUCKET2, BUCKET8, BUCKET6, BUCKET8, BUCKET4, BUCKET9, BUCKET5, BUCKET6, BUCKET8, BUCKET7, BUCKET7, BUCKET7, BUCKET7, BUCKET5, BUCKET8, Buy
248.65, 2.0, BUCKET1, BUCKET8, BUCKET6, BUCKET5, BUCKET4, BUCKET8, BUCKET5, BUCKET7, BUCKET8, BUCKET7, BUCKET8, BUCKET5, BUCKET6, BUCKET5, BUCKET8, Buy
248.0, 2.0, BUCKET2, BUCKET7, BUCKET5, BUCKET6, BUCKET4, BUCKET7, BUCKET4, BUCKET6, BUCKET8, BUCKET7, BUCKET7, BUCKET7, BUCKET5, BUCKET4, BUCKET8, Buy
248.16, 1.0, BUCKET1, BUCKET8, BUCKET5, BUCKET5, BUCKET4, BUCKET7, BUCKET4, BUCKET6, BUCKET8, BUCKET7, BUCKET5, BUCKET6, BUCKET7, BUCKET4, BUCKET8, Buy
247.55, 1.0, BUCKET3, BUCKET7, BUCKET5, BUCKET6, BUCKET3, BUCKET6, BUCKET3, BUCKET5, BUCKET8, BUCKET7, BUCKET4, BUCKET5, BUCKET4, BUCKET5, BUCKET8, Buy
247.6, 1.0, BUCKET2, BUCKET7, BUCKET5, BUCKET6, BUCKET2, BUCKET6, BUCKET3, BUCKET5, BUCKET8, BUCKET8, BUCKET4, BUCKET5, BUCKET4, BUCKET5, BUCKET8, Buy
248.2, 1.0, BUCKET1, BUCKET8, BUCKET6, BUCKET5, BUCKET3, BUCKET6, BUCKET4, BUCKET6, BUCKET8, BUCKET8, BUCKET4, BUCKET4, BUCKET4, BUCKET6, BUCKET8, Buy
246.81, 0.0, BUCKET3, BUCKET6, BUCKET4, BUCKET6, BUCKET4, BUCKET6, BUCKET1, BUCKET4, BUCKET8, BUCKET8, BUCKET4, BUCKET9, BUCKET3, BUCKET6, BUCKET8, Buy
248.6, 0.0, BUCKET2, BUCKET8, BUCKET6, BUCKET4, BUCKET4, BUCKET7, BUCKET5, BUCKET7, BUCKET8, BUCKET7, BUCKET9, BUCKET5, BUCKET4, BUCKET7, BUCKET8, No
248.87, 0.0, BUCKET1, BUCKET9, BUCKET6, BUCKET4, BUCKET4, BUCKET7, BUCKET6, BUCKET7, BUCKET8, BUCKET7, BUCKET9, BUCKET6, BUCKET5, BUCKET7, BUCKET8, No
248.05, 0.0, BUCKET1, BUCKET8, BUCKET5, BUCKET5, BUCKET3, BUCKET6, BUCKET6, BUCKET6, BUCKET8, BUCKET7, BUCKET7, BUCKET4, BUCKET6, BUCKET7, BUCKET8, No
247.8, 23.0, BUCKET3, BUCKET8, BUCKET5, BUCKET5, BUCKET3, BUCKET7, BUCKET5, BUCKET5, BUCKET8, BUCKET7, BUCKET8, BUCKET4, BUCKET5, BUCKET7, BUCKET8, No
248.38, 23.0, BUCKET2, BUCKET8, BUCKET6, BUCKET4, BUCKET3, BUCKET9, BUCKET6, BUCKET7, BUCKET8, BUCKET8, BUCKET9, BUCKET4, BUCKET7, BUCKET6, BUCKET8, No
248.95, 23.0, BUCKET1, BUCKET9, BUCKET6, BUCKET4, BUCKET2, BUCKET11, BUCKET7, BUCKET8, BUCKET8, BUCKET8, BUCKET10, BUCKET4, BUCKET7, BUCKET6, BUCKET8, No
248.06, 23.0, BUCKET1, BUCKET8, BUCKET5, BUCKET4, BUCKET5, BUCKET10, BUCKET6, BUCKET7, BUCKET9, BUCKET8, BUCKET9, BUCKET5, BUCKET6, BUCKET4, BUCKET8, Buy
248.04, 22.0, BUCKET1, BUCKET8, BUCKET6, BUCKET4, BUCKET5, BUCKET9, BUCKET6, BUCKET7, BUCKET9, BUCKET8, BUCKET9, BUCKET5, BUCKET6, BUCKET3, BUCKET8, Buy
247.2, 22.0, BUCKET2, BUCKET7, BUCKET5, BUCKET7, BUCKET5, BUCKET8, BUCKET5, BUCKET6, BUCKET9, BUCKET8, BUCKET8, BUCKET4, BUCKET6, BUCKET3, BUCKET8, Buy
247.6, 22.0, BUCKET1, BUCKET8, BUCKET6, BUCKET7, BUCKET6, BUCKET8, BUCKET6, BUCKET6, BUCKET9, BUCKET8, BUCKET9, BUCKET4, BUCKET5, BUCKET3, BUCKET8, Buy
247.3, 22.0, BUCKET1, BUCKET7, BUCKET6, BUCKET8, BUCKET6, BUCKET6, BUCKET5, BUCKET6, BUCKET10, BUCKET8, BUCKET7, BUCKET4, BUCKET4, BUCKET2, BUCKET8, Buy
246.07, 21.0, BUCKET1, BUCKET7, BUCKET5, BUCKET9, BUCKET6, BUCKET5, BUCKET2, BUCKET3, BUCKET10, BUCKET8, BUCKET3, BUCKET5, BUCKET4, BUCKET2, BUCKET8, Buy
245.97, 21.0, BUCKET3, BUCKET7, BUCKET6, BUCKET9, BUCKET6, BUCKET6, BUCKET1, BUCKET3, BUCKET10, BUCKET8, BUCKET5, BUCKET5, BUCKET4, BUCKET2, BUCKET8, Buy
247.48, 21.0, BUCKET2, BUCKET8, BUCKET6, BUCKET9, BUCKET7, BUCKET8, BUCKET3, BUCKET5, BUCKET10, BUCKET8, BUCKET6, BUCKET5, BUCKET6, BUCKET3, BUCKET9, Buy
247.64, 21.0, BUCKET1, BUCKET8, BUCKET7, BUCKET9, BUCKET7, BUCKET7, BUCKET3, BUCKET6, BUCKET10, BUCKET8, BUCKET6, BUCKET5, BUCKET8, BUCKET3, BUCKET9, Buy
247.1, 20.0, BUCKET1, BUCKET7, BUCKET6, BUCKET9, BUCKET7, BUCKET6, BUCKET2, BUCKET4, BUCKET10, BUCKET8, BUCKET5, BUCKET5, BUCKET7, BUCKET3, BUCKET9, Buy
246.82, 20.0, BUCKET2, BUCKET7, BUCKET6, BUCKET10, BUCKET7, BUCKET4, BUCKET2, BUCKET4, BUCKET10, BUCKET8, BUCKET4, BUCKET4, BUCKET5, BUCKET3, BUCKET9, Buy
247.18, 20.0, BUCKET1, BUCKET8, BUCKET6, BUCKET10, BUCKET7, BUCKET4, BUCKET2, BUCKET4, BUCKET10, BUCKET8, BUCKET4, BUCKET4, BUCKET4, BUCKET4, BUCKET9, Buy
247.09, 20.0, BUCKET1, BUCKET8, BUCKET6, BUCKET10, BUCKET7, BUCKET5, BUCKET2, BUCKET4, BUCKET10, BUCKET8, BUCKET4, BUCKET4, BUCKET4, BUCKET4, BUCKET9, Buy
246.6, 19.0, BUCKET3, BUCKET7, BUCKET6, BUCKET10, BUCKET7, BUCKET6, BUCKET1, BUCKET3, BUCKET10, BUCKET8, BUCKET3, BUCKET6, BUCKET4, BUCKET5, BUCKET9, Buy
248.0, 19.0, BUCKET2, BUCKET8, BUCKET7, BUCKET9, BUCKET7, BUCKET8, BUCKET3, BUCKET4, BUCKET10, BUCKET8, BUCKET6, BUCKET6, BUCKET5, BUCKET7, BUCKET9, Buy
250.91, 19.0, BUCKET1, BUCKET10, BUCKET8, BUCKET4, BUCKET7, BUCKET13, BUCKET6, BUCKET10, BUCKET10, BUCKET8, BUCKET9, BUCKET9, BUCKET6, BUCKET8, BUCKET10, Buy
250.24, 19.0, BUCKET1, BUCKET10, BUCKET8, BUCKET4, BUCKET7, BUCKET12, BUCKET6, BUCKET9, BUCKET7, BUCKET8, BUCKET9, BUCKET6, BUCKET6, BUCKET8, BUCKET10, Buy
250.09, 18.0, BUCKET1, BUCKET10, BUCKET8, BUCKET4, BUCKET6, BUCKET11, BUCKET6, BUCKET9, BUCKET7, BUCKET8, BUCKET9, BUCKET4, BUCKET6, BUCKET8, BUCKET9, Buy
249.67, 18.0, BUCKET1, BUCKET10, BUCKET8, BUCKET4, BUCKET7, BUCKET10, BUCKET6, BUCKET9, BUCKET7, BUCKET8, BUCKET9, BUCKET9, BUCKET6, BUCKET8, BUCKET9, Buy
248.75, 18.0, BUCKET1, BUCKET9, BUCKET7, BUCKET4, BUCKET6, BUCKET9, BUCKET6, BUCKET9, BUCKET7, BUCKET7, BUCKET9, BUCKET7, BUCKET7, BUCKET8, BUCKET9, Buy
248.05, 18.0, BUCKET2, BUCKET9, BUCKET7, BUCKET4, BUCKET6, BUCKET9, BUCKET6, BUCKET8, BUCKET7, BUCKET8, BUCKET9, BUCKET4, BUCKET8, BUCKET8, BUCKET9, Buy
248.39, 17.0, BUCKET1, BUCKET9, BUCKET7, BUCKET4, BUCKET6, BUCKET10, BUCKET7, BUCKET9, BUCKET7, BUCKET8, BUCKET10, BUCKET5, BUCKET9, BUCKET8, BUCKET9, Buy
248.22, 17.0, BUCKET1, BUCKET9, BUCKET7, BUCKET4, BUCKET7, BUCKET9, BUCKET6, BUCKET9, BUCKET7, BUCKET8, BUCKET11, BUCKET8, BUCKET9, BUCKET7, BUCKET9, Buy
247.4, 17.0, BUCKET1, BUCKET9, BUCKET7, BUCKET4, BUCKET6, BUCKET8, BUCKET7, BUCKET9, BUCKET7, BUCKET8, BUCKET11, BUCKET6, BUCKET8, BUCKET6, BUCKET9, Buy
247.0, 17.0, BUCKET1, BUCKET9, BUCKET6, BUCKET4, BUCKET5, BUCKET7, BUCKET6, BUCKET8, BUCKET7, BUCKET8, BUCKET11, BUCKET6, BUCKET7, BUCKET5, BUCKET9, Buy
245.3, 16.0, BUCKET1, BUCKET8, BUCKET6, BUCKET7, BUCKET4, BUCKET5, BUCKET4, BUCKET6, BUCKET7, BUCKET8, BUCKET6, BUCKET4, BUCKET6, BUCKET4, BUCKET9, Buy
245.0, 16.0, BUCKET2, BUCKET8, BUCKET6, BUCKET8, BUCKET4, BUCKET4, BUCKET3, BUCKET5, BUCKET7, BUCKET8, BUCKET6, BUCKET4, BUCKET6, BUCKET4, BUCKET9, Buy
245.35, 16.0, BUCKET1, BUCKET8, BUCKET6, BUCKET8, BUCKET4, BUCKET5, BUCKET4, BUCKET6, BUCKET7, BUCKET8, BUCKET6, BUCKET4, BUCKET6, BUCKET4, BUCKET9, Buy
244.8, 16.0, BUCKET2, BUCKET8, BUCKET5, BUCKET8, BUCKET4, BUCKET4, BUCKET3, BUCKET4, BUCKET7, BUCKET8, BUCKET5, BUCKET8, BUCKET5, BUCKET4, BUCKET9, Buy
245.25, 15.0, BUCKET1, BUCKET8, BUCKET6, BUCKET8, BUCKET5, BUCKET5, BUCKET4, BUCKET6, BUCKET7, BUCKET8, BUCKET7, BUCKET4, BUCKET4, BUCKET4, BUCKET9, Buy
245.1, 15.0, BUCKET2, BUCKET8, BUCKET6, BUCKET8, BUCKET4, BUCKET5, BUCKET4, BUCKET5, BUCKET7, BUCKET8, BUCKET7, BUCKET4, BUCKET3, BUCKET4, BUCKET9, Buy
245.48, 15.0, BUCKET1, BUCKET8, BUCKET6, BUCKET8, BUCKET3, BUCKET6, BUCKET4, BUCKET6, BUCKET7, BUCKET8, BUCKET8, BUCKET4, BUCKET4, BUCKET4, BUCKET9, Buy
245.35, 15.0, BUCKET2, BUCKET8, BUCKET6, BUCKET9, BUCKET2, BUCKET8, BUCKET4, BUCKET6, BUCKET7, BUCKET8, BUCKET8, BUCKET5, BUCKET5, BUCKET4, BUCKET9, Buy
246.0, 14.0, BUCKET1, BUCKET9, BUCKET6, BUCKET9, BUCKET4, BUCKET9, BUCKET5, BUCKET8, BUCKET7, BUCKET8, BUCKET9, BUCKET9, BUCKET5, BUCKET4, BUCKET9, Buy
245.96, 14.0, BUCKET1, BUCKET9, BUCKET6, BUCKET9, BUCKET5, BUCKET8, BUCKET5, BUCKET8, BUCKET7, BUCKET8, BUCKET8, BUCKET5, BUCKET7, BUCKET3, BUCKET9, Buy
244.97, 14.0, BUCKET1, BUCKET9, BUCKET6, BUCKET10, BUCKET5, BUCKET6, BUCKET4, BUCKET6, BUCKET7, BUCKET8, BUCKET6, BUCKET6, BUCKET7, BUCKET3, BUCKET9, Buy
244.15, 14.0, BUCKET2, BUCKET8, BUCKET5, BUCKET10, BUCKET5, BUCKET4, BUCKET3, BUCKET5, BUCKET7, BUCKET8, BUCKET5, BUCKET4, BUCKET5, BUCKET3, BUCKET9, Buy
244.55, 13.0, BUCKET1, BUCKET8, BUCKET5, BUCKET10, BUCKET6, BUCKET4, BUCKET3, BUCKET5, BUCKET7, BUCKET8, BUCKET4, BUCKET5, BUCKET4, BUCKET3, BUCKET9, Buy
243.87, 13.0, BUCKET6, BUCKET8, BUCKET5, BUCKET10, BUCKET6, BUCKET2, BUCKET2, BUCKET4, BUCKET10, BUCKET8, BUCKET3, BUCKET6, BUCKET3, BUCKET3, BUCKET9, Buy
243.99, 13.0, BUCKET5, BUCKET8, BUCKET5, BUCKET11, BUCKET6, BUCKET3, BUCKET2, BUCKET4, BUCKET10, BUCKET8, BUCKET4, BUCKET6, BUCKET2, BUCKET4, BUCKET9, Buy
244.75, 13.0, BUCKET4, BUCKET9, BUCKET6, BUCKET10, BUCKET6, BUCKET4, BUCKET2, BUCKET5, BUCKET10, BUCKET8, BUCKET5, BUCKET7, BUCKET3, BUCKET5, BUCKET10, Buy
245.2, 12.0, BUCKET3, BUCKET9, BUCKET6, BUCKET10, BUCKET6, BUCKET4, BUCKET3, BUCKET6, BUCKET10, BUCKET8, BUCKET6, BUCKET5, BUCKET4, BUCKET5, BUCKET10, Buy
245.6, 12.0, BUCKET2, BUCKET10, BUCKET6, BUCKET10, BUCKET6, BUCKET5, BUCKET3, BUCKET7, BUCKET10, BUCKET8, BUCKET7, BUCKET5, BUCKET5, BUCKET5, BUCKET10, Buy
245.89, 12.0, BUCKET1, BUCKET10, BUCKET6, BUCKET10, BUCKET6, BUCKET5, BUCKET4, BUCKET7, BUCKET10, BUCKET8, BUCKET7, BUCKET5, BUCKET6, BUCKET5, BUCKET10, Buy
244.84, 12.0, BUCKET1, BUCKET10, BUCKET6, BUCKET11, BUCKET6, BUCKET4, BUCKET4, BUCKET6, BUCKET10, BUCKET8, BUCKET6, BUCKET7, BUCKET4, BUCKET5, BUCKET10, Buy
244.75, 11.0, BUCKET4, BUCKET10, BUCKET6, BUCKET6, BUCKET6, BUCKET5, BUCKET4, BUCKET6, BUCKET10, BUCKET8, BUCKET7, BUCKET8, BUCKET3, BUCKET6, BUCKET10, Buy
245.62, 11.0, BUCKET3, BUCKET10, BUCKET6, BUCKET4, BUCKET6, BUCKET6, BUCKET4, BUCKET7, BUCKET10, BUCKET8, BUCKET7, BUCKET10, BUCKET3, BUCKET6, BUCKET10, Buy
246.02, 11.0, BUCKET2, BUCKET11, BUCKET6, BUCKET3, BUCKET7, BUCKET8, BUCKET4, BUCKET7, BUCKET10, BUCKET8, BUCKET8, BUCKET9, BUCKET4, BUCKET7, BUCKET10, Buy
248.15, 11.0, BUCKET1, BUCKET13, BUCKET7, BUCKET2, BUCKET7, BUCKET13, BUCKET5, BUCKET10, BUCKET10, BUCKET8, BUCKET10, BUCKET11, BUCKET5, BUCKET7, BUCKET10, No
247.88, 10.0, BUCKET1, BUCKET13, BUCKET7, BUCKET2, BUCKET7, BUCKET12, BUCKET5, BUCKET10, BUCKET10, BUCKET8, BUCKET11, BUCKET12, BUCKET6, BUCKET8, BUCKET9, No
245.42, 10.0, BUCKET1, BUCKET13, BUCKET10, BUCKET2, BUCKET6, BUCKET12, BUCKET8, BUCKET10, BUCKET10, BUCKET7, BUCKET10, BUCKET11, BUCKET8, BUCKET8, BUCKET9, Buy
242.22, 10.0, BUCKET1, BUCKET10, BUCKET9, BUCKET3, BUCKET5, BUCKET11, BUCKET7, BUCKET9, BUCKET10, BUCKET7, BUCKET10, BUCKET7, BUCKET7, BUCKET8, BUCKET9, Buy
242.01, 10.0, BUCKET1, BUCKET10, BUCKET9, BUCKET3, BUCKET5, BUCKET10, BUCKET7, BUCKET9, BUCKET10, BUCKET7, BUCKET11, BUCKET11, BUCKET7, BUCKET7, BUCKET9, Buy
240.98, 9.0, BUCKET1, BUCKET9, BUCKET8, BUCKET3, BUCKET4, BUCKET9, BUCKET6, BUCKET8, BUCKET10, BUCKET7, BUCKET11, BUCKET9, BUCKET6, BUCKET6, BUCKET8, Buy
240.2, 9.0, BUCKET1, BUCKET9, BUCKET8, BUCKET4, BUCKET3, BUCKET8, BUCKET6, BUCKET8, BUCKET9, BUCKET7, BUCKET9, BUCKET9, BUCKET6, BUCKET5, BUCKET8, Buy
239.05, 9.0, BUCKET1, BUCKET8, BUCKET7, BUCKET7, BUCKET3, BUCKET7, BUCKET5, BUCKET6, BUCKET8, BUCKET6, BUCKET6, BUCKET6, BUCKET4, BUCKET4, BUCKET7, Buy
238.1, 9.0, BUCKET1, BUCKET7, BUCKET6, BUCKET8, BUCKET2, BUCKET5, BUCKET4, BUCKET4, BUCKET8, BUCKET6, BUCKET5, BUCKET7, BUCKET4, BUCKET3, BUCKET7, Buy
238.0, 8.0, BUCKET1, BUCKET7, BUCKET6, BUCKET8, BUCKET2, BUCKET4, BUCKET4, BUCKET4, BUCKET8, BUCKET6, BUCKET4, BUCKET8, BUCKET4, BUCKET3, BUCKET8, Buy
237.0, 8.0, BUCKET5, BUCKET6, BUCKET5, BUCKET9, BUCKET2, BUCKET2, BUCKET2, BUCKET2, BUCKET8, BUCKET6, BUCKET1, BUCKET11, BUCKET3, BUCKET2, BUCKET8, Buy
238.65, 8.0, BUCKET4, BUCKET7, BUCKET7, BUCKET8, BUCKET2, BUCKET3, BUCKET1, BUCKET3, BUCKET8, BUCKET6, BUCKET3, BUCKET6, BUCKET3, BUCKET3, BUCKET8, Buy
238.7, 8.0, BUCKET3, BUCKET8, BUCKET7, BUCKET8, BUCKET2, BUCKET3, BUCKET1, BUCKET3, BUCKET8, BUCKET6, BUCKET2, BUCKET7, BUCKET3, BUCKET4, BUCKET9, Buy
239.0, 7.0, BUCKET2, BUCKET8, BUCKET7, BUCKET6, BUCKET2, BUCKET4, BUCKET2, BUCKET4, BUCKET8, BUCKET6, BUCKET3, BUCKET6, BUCKET3, BUCKET5, BUCKET9, Buy
239.4, 7.0, BUCKET1, BUCKET8, BUCKET7, BUCKET6, BUCKET3, BUCKET5, BUCKET3, BUCKET4, BUCKET8, BUCKET6, BUCKET4, BUCKET6, BUCKET5, BUCKET6, BUCKET9, Buy
239.13, 7.0, BUCKET4, BUCKET8, BUCKET7, BUCKET6, BUCKET3, BUCKET5, BUCKET2, BUCKET3, BUCKET8, BUCKET6, BUCKET3, BUCKET6, BUCKET7, BUCKET7, BUCKET9, Buy
240.15, 7.0, BUCKET3, BUCKET9, BUCKET8, BUCKET5, BUCKET3, BUCKET6, BUCKET6, BUCKET7, BUCKET8, BUCKET6, BUCKET9, BUCKET7, BUCKET8, BUCKET8, BUCKET9, Buy
240.38, 6.0, BUCKET2, BUCKET10, BUCKET9, BUCKET5, BUCKET3, BUCKET8, BUCKET7, BUCKET8, BUCKET8, BUCKET6, BUCKET7, BUCKET9, BUCKET7, BUCKET9, BUCKET9, Buy
240.41, 6.0, BUCKET1, BUCKET10, BUCKET9, BUCKET4, BUCKET4, BUCKET8, BUCKET7, BUCKET8, BUCKET8, BUCKET6, BUCKET9, BUCKET8, BUCKET7, BUCKET8, BUCKET9, Buy
